175	0.1282051282051282	0.4358974358974359	0.0
195	0.10344827586206896	0.3448275862068966	0.0
219	0.6530612244897959	0.3469387755102041	0.0
240	0.5357142857142857	0.4642857142857143	0.0
261	0.225	0.6	0.0
281	0.1951219512195122	0.12195121951219512	0.0
301	0.0	0.07142857142857142	0.0
321	0.0	0.09090909090909091	0.0
341	0.0975609756097561	0.04878048780487805	0.0
361	0.0	0.06976744186046512	0.0
381	0.0	0.06976744186046512	0.0
401	0.0	0.04878048780487805	0.0
421	0.0	0.046511627906976744	0.0
442	0.06976744186046512	0.20930232558139536	0.0
462	0.023809523809523808	0.07142857142857142	0.0
482	0.047619047619047616	0.14285714285714285	0.0
502	0.047619047619047616	0.0	0.0
523	0.0	0.07317073170731707	0.0
543	0.1	0.125	0.225
563	0.0	0.09302325581395349	0.6976744186046512
583	0.025	0.1	0.3
603	0.0	0.09302325581395349	0.37209302325581395
623	0.023255813953488372	0.046511627906976744	0.3953488372093023
643	0.0	0.04878048780487805	0.3902439024390244
663	0.0	0.09090909090909091	0.36363636363636365
684	0.0	0.047619047619047616	0.42857142857142855
704	0.0	0.06976744186046512	0.32558139534883723
724	0.0	0.09523809523809523	0.30952380952380953
744	0.0	0.02564102564102564	0.46153846153846156
764	0.0	0.023809523809523808	0.47619047619047616
784	0.025	0.025	0.475
804	0.0	0.0	0.5
824	0.0	0.024390243902439025	0.4878048780487805
844	0.0	0.024390243902439025	0.4878048780487805
865	0.0	0.0	0.5
885	0.0	0.0	0.4878048780487805
905	0.0	0.025	0.5
925	0.0	0.047619047619047616	0.42857142857142855
945	0.0	0.0	0.5
965	0.024390243902439025	0.0	0.4878048780487805
985	0.0	0.047619047619047616	0.47619047619047616
1005	0.0	0.0	0.48717948717948717
1026	0.0	0.0	0.5
1046	0.0	0.04878048780487805	0.4634146341463415
1066	0.0	0.0	0.5
1086	0.0	0.024390243902439025	0.4878048780487805
1106	0.0	0.0	0.5
1126	0.0	0.024390243902439025	0.4878048780487805
1146	0.0	0.0	0.5
1166	0.0	0.024390243902439025	0.4634146341463415
1187	0.0	0.025	0.475
1207	0.0	0.0	0.5
1227	0.0	0.024390243902439025	0.4878048780487805
1247	0.0	0.0	0.5128205128205128
1267	0.023809523809523808	0.11904761904761904	0.35714285714285715
1287	0.024390243902439025	0.07317073170731707	0.14634146341463414
1307	0.047619047619047616	0.09523809523809523	0.07142857142857142
1327	0.375	0.2	0.15
1349	0.96	0.04	0.0
1375	0.9183673469387755	0.08163265306122448	0.0
1400	0.8085106382978723	0.14893617021276595	0.0425531914893617
1420	0.7692307692307693	0.1282051282051282	0.10256410256410256
1459	0.4875	0.5	0.0125
1480	0.6666666666666666	0.2619047619047619	0.047619047619047616
1501	0.28205128205128205	0.5897435897435898	0.1282051282051282
1521	0.525	0.35	0.1
1541	0.0	0.023809523809523808	0.0
1561	0.0	0.1	0.1
1581	0.024390243902439025	0.024390243902439025	0.0
1601	0.0	0.05128205128205128	0.0
1621	0.09302325581395349	0.2558139534883721	0.13953488372093023
1641	0.05128205128205128	0.02564102564102564	0.38461538461538464
1661	0.047619047619047616	0.047619047619047616	0.21428571428571427
1682	0.0	0.075	0.05
1702	0.04878048780487805	0.12195121951219512	0.04878048780487805
1722	0.0	0.025	0.0
1742	0.04878048780487805	0.0	0.024390243902439025
1762	0.025	0.075	0.35
1782	0.023809523809523808	0.047619047619047616	0.42857142857142855
1802	0.21951219512195122	0.04878048780487805	0.21951219512195122
1822	0.25	0.1	0.1
1842	0.07317073170731707	0.24390243902439024	0.1951219512195122
1862	0.09523809523809523	0.21428571428571427	0.23809523809523808
1882	0.15384615384615385	0.1282051282051282	0.1794871794871795
1903	0.175	0.2	0.175
1923	0.024390243902439025	0.14634146341463414	0.3170731707317073
1943	0.1	0.2	0.275
1963	0.19047619047619047	0.11904761904761904	0.2857142857142857
1983	0.075	0.025	0.4
2003	0.025	0.05	0.425
2023	0.04878048780487805	0.0975609756097561	0.36585365853658536
2043	0.023255813953488372	0.046511627906976744	0.6511627906976745
2063	0.0	0.02564102564102564	0.7435897435897436
2084	0.0	0.047619047619047616	0.5
2104	0.0	0.02564102564102564	0.48717948717948717
2124	0.024390243902439025	0.04878048780487805	0.3902439024390244
2144	0.0	0.05	0.375
2164	0.024390243902439025	0.024390243902439025	0.4146341463414634
2184	0.023809523809523808	0.023809523809523808	0.42857142857142855
2204	0.0	0.07317073170731707	0.43902439024390244
2224	0.0	0.023809523809523808	0.023809523809523808
2244	0.07317073170731707	0.12195121951219512	0.24390243902439024
2265	0.023255813953488372	0.023255813953488372	0.5581395348837209
2285	0.05	0.1	0.45
2305	0.025	0.05	0.625
2325	0.0	0.0	0.5
2345	0.024390243902439025	0.024390243902439025	0.4634146341463415
2365	0.023809523809523808	0.047619047619047616	0.6904761904761905
2385	0.41025641025641024	0.15384615384615385	0.20512820512820512
2405	0.17073170731707318	0.0975609756097561	0.17073170731707318
2426	0.044444444444444446	0.1111111111111111	0.3333333333333333
2446	0.0975609756097561	0.12195121951219512	0.1951219512195122
2466	0.024390243902439025	0.12195121951219512	0.2926829268292683
2486	0.0	0.024390243902439025	0.4878048780487805
2506	0.025	0.025	0.475
2526	0.05	0.1	0.4
2546	0.024390243902439025	0.04878048780487805	0.7073170731707317
2566	0.25	0.1	0.175
2587	0.3170731707317073	0.14634146341463414	0.0975609756097561
2607	0.23076923076923078	0.1794871794871795	0.20512820512820512
2627	0.10256410256410256	0.10256410256410256	0.02564102564102564
2647	0.125	0.325	0.325
2667	0.06896551724137931	0.27586206896551724	0.13793103448275862
2687	0.0	0.075	0.0
2707	0.0	0.02564102564102564	0.0
2728	0.0	0.024390243902439025	0.0
2748	0.024390243902439025	0.024390243902439025	0.04878048780487805
2768	0.0	0.025	0.45
2788	0.0	0.024390243902439025	0.43902439024390244
2808	0.0	0.04878048780487805	0.4878048780487805
2828	0.0	0.05	0.45
2848	0.023809523809523808	0.047619047619047616	0.42857142857142855
2869	0.0	0.047619047619047616	0.4523809523809524
2889	0.0	0.075	0.625
2911	0.02127659574468085	0.5106382978723404	0.46808510638297873
2931	0.024390243902439025	0.43902439024390244	0.0
2951	0.0	0.5128205128205128	0.0
2971	0.0	0.425	0.2
2992	0.15	0.5	0.25
3012	0.047619047619047616	0.38095238095238093	0.09523809523809523
3032	0.07317073170731707	0.3902439024390244	0.17073170731707318
